REF_DATE,GEO,"Highest certificate, diploma or degree (16)",Major field of study - Classification of Instructional Programs (CIP) 2021 (14),Employment income statistics (7),VALUE
2021,Manitoba,"Total - Highest certificate, diploma or degree","Mathematics, computer and information sciences","Median wages, salaries and commissions ($)",47600.0
2021,Manitoba,"Total - Highest certificate, diploma or degree","Mathematics, computer and information sciences","Average wages, salaries and commissions ($)",55650.0
2021,Manitoba,"Total - Highest certificate, diploma or degree","Architecture, engineering, and related trades",Total - Employment income statistics,101830.0
2021,Manitoba,"Total - Highest certificate, diploma or degree","Architecture, engineering, and related trades",Median employment income ($),53600.0
2021,Manitoba,"Total - Highest certificate, diploma or degree","Architecture, engineering, and related trades",Average employment income ($),59100.0
2021,Manitoba,"Total - Highest certificate, diploma or degree","Architecture, engineering, and related trades","Median wages, salaries and commissions ($)",56400.0
2021,Manitoba,"Total - Highest certificate, diploma or degree","Architecture, engineering, and related trades","Average wages, salaries and commissions ($)",61550.0
2021,Manitoba,"Total - Highest certificate, diploma or degree","Agriculture, natural resources and conservation",Total - Employment income statistics,17715.0
2021,Manitoba,"Total - Highest certificate, diploma or degree","Agriculture, natural resources and conservation",Median employment income ($),48400.0
2021,Manitoba,"Total - Highest certificate, diploma or degree","Agriculture, natural resources and conservation",Average employment income ($),57200.0
2021,Manitoba,"Total - Highest certificate, diploma or degree","Agriculture, natural resources and conservation","Median wages, salaries and commissions ($)",51200.0
2021,Manitoba,"Total - Highest certificate, diploma or degree","Agriculture, natural resources and conservation","Average wages, salaries and commissions ($)",60900.0
2021,Manitoba,"Total - Highest certificate, diploma or degree",Health and related fields,Total - Employment income statistics,92705.0
2021,Manitoba,"Total - Highest certificate, diploma or degree",Health and related fields,Median employment income ($),44400.0
2021,Manitoba,"Total - Highest certificate, diploma or degree",Health and related fields,Average employment income ($),55600.0
2021,Manitoba,"Total - Highest certificate, diploma or degree",Health and related fields,"Median wages, salaries and commissions ($)",44400.0
2021,Manitoba,"Total - Highest certificate, diploma or degree",Health and related fields,"Average wages, salaries and commissions ($)",54650.0
2021,Manitoba,"Total - Highest certificate, diploma or degree","Personal, protective and transportation services",Total - Employment income statistics,28215.0
2021,Manitoba,"Total - Highest certificate, diploma or degree","Personal, protective and transportation services",Median employment income ($),30200.0
2021,Manitoba,"Total - Highest certificate, diploma or degree","Personal, protective and transportation services",Average employment income ($),41200.0
2021,Manitoba,"Total - Highest certificate, diploma or degree","Personal, protective and transportation services","Median wages, salaries and commissions ($)",34000.0
2021,Manitoba,"Total - Highest certificate, diploma or degree","Personal, protective and transportation services","Average wages, salaries and commissions ($)",43680.0
2021,Manitoba,"Total - Highest certificate, diploma or degree",Other,Total - Employment income statistics,85.0
2021,Manitoba,"Total - Highest certificate, diploma or degree",Other,Median employment income ($),44000.0
2021,Manitoba,"Total - Highest certificate, diploma or degree",Other,Average employment income ($),46000.0
2021,Manitoba,"Total - Highest certificate, diploma or degree",Other,"Median wages, salaries and commissions ($)",57200.0
2021,Manitoba,"Total - Highest certificate, diploma or degree",Other,"Average wages, salaries and commissions ($)",54000.0
2021,Manitoba,"No certificate, diploma or degree",Total - Major field of study - Classification of Instructional Programs (CIP) 2021,Total - Employment income statistics,199845.0
2021,Manitoba,"No certificate, diploma or degree",Total - Major field of study - Classification of Instructional Programs (CIP) 2021,Median employment income ($),17200.0
2021,Manitoba,"No certificate, diploma or degree",Total - Major field of study - Classification of Instructional Programs (CIP) 2021,Average employment income ($),26680.0
2021,Manitoba,"No certificate, diploma or degree",Total - Major field of study - Classification of Instructional Programs (CIP) 2021,"Median wages, salaries and commissions ($)",18800.0
2021,Manitoba,"No certificate, diploma or degree",Total - Major field of study - Classification of Instructional Programs (CIP) 2021,"Average wages, salaries and commissions ($)",28040.0
2021,Manitoba,"No certificate, diploma or degree","No postsecondary certificate, diploma or degree",Total - Employment income statistics,199845.0
2021,Manitoba,"No certificate, diploma or degree","No postsecondary certificate, diploma or degree",Median employment income ($),17200.0
2021,Manitoba,"No certificate, diploma or degree","No postsecondary certificate, diploma or degree",Average employment income ($),26680.0
2021,Manitoba,"No certificate, diploma or degree","No postsecondary certificate, diploma or degree","Median wages, salaries and commissions ($)",18800.0
2021,Manitoba,"No certificate, diploma or degree","No postsecondary certificate, diploma or degree","Average wages, salaries and commissions ($)",28040.0
2021,Manitoba,"No certificate, diploma or degree",Education,Median employment income ($),0.0
2021,Manitoba,"No certificate, diploma or degree",Education,Average employment income ($),0.0
2021,Manitoba,"No certificate, diploma or degree",Education,"Median wages, salaries and commissions ($)",0.0
2021,Manitoba,"No certificate, diploma or degree",Education,"Average wages, salaries and commissions ($)",0.0
2021,Manitoba,"No certificate, diploma or degree","Visual and performing arts, and communications technologies",Median employment income ($),0.0
2021,Manitoba,"No certificate, diploma or degree","Visual and performing arts, and communications technologies",Average employment income ($),0.0
2021,Manitoba,"No certificate, diploma or degree","Visual and performing arts, and communications technologies","Median wages, salaries and commissions ($)",0.0
2021,Manitoba,"No certificate, diploma or degree","Visual and performing arts, and communications technologies","Average wages, salaries and commissions ($)",0.0
2021,Manitoba,"No certificate, diploma or degree",Humanities,Median employment income ($),0.0
2021,Manitoba,"No certificate, diploma or degree",Humanities,Average employment income ($),0.0
2021,Manitoba,"No certificate, diploma or degree",Humanities,"Median wages, salaries and commissions ($)",0.0
2021,Manitoba,"No certificate, diploma or degree",Humanities,"Average wages, salaries and commissions ($)",0.0
2021,Manitoba,"No certificate, diploma or degree",Social and behavioural sciences and law,Median employment income ($),0.0
2021,Manitoba,"No certificate, diploma or degree",Social and behavioural sciences and law,Average employment income ($),0.0
2021,Manitoba,"No certificate, diploma or degree",Social and behavioural sciences and law,"Median wages, salaries and commissions ($)",0.0
2021,Manitoba,"No certificate, diploma or degree",Social and behavioural sciences and law,"Average wages, salaries and commissions ($)",0.0
2021,Manitoba,"No certificate, diploma or degree","Business, management and public administration",Median employment income ($),0.0
2021,Manitoba,"No certificate, diploma or degree","Business, management and public administration",Average employment income ($),0.0
2021,Manitoba,"No certificate, diploma or degree","Business, management and public administration","Median wages, salaries and commissions ($)",0.0
2021,Manitoba,"No certificate, diploma or degree","Business, management and public administration","Average wages, salaries and commissions ($)",0.0
2021,Manitoba,"No certificate, diploma or degree",Physical and life sciences and technologies,Median employment income ($),0.0
2021,Manitoba,"No certificate, diploma or degree",Physical and life sciences and technologies,Average employment income ($),0.0
2021,Manitoba,"No certificate, diploma or degree",Physical and life sciences and technologies,"Median wages, salaries and commissions ($)",0.0
2021,Manitoba,"No certificate, diploma or degree",Physical and life sciences and technologies,"Average wages, salaries and commissions ($)",0.0
2021,Manitoba,"No certificate, diploma or degree","Mathematics, computer and information sciences",Median employment income ($),0.0
2021,Manitoba,"No certificate, diploma or degree","Mathematics, computer and information sciences",Average employment income ($),0.0
2021,Manitoba,"No certificate, diploma or degree","Mathematics, computer and information sciences","Median wages, salaries and commissions ($)",0.0
2021,Manitoba,"No certificate, diploma or degree","Mathematics, computer and information sciences","Average wages, salaries and commissions ($)",0.0
2021,Manitoba,"No certificate, diploma or degree","Architecture, engineering, and related trades",Median employment income ($),0.0
2021,Manitoba,"No certificate, diploma or degree","Architecture, engineering, and related trades",Average employment income ($),0.0
2021,Manitoba,"No certificate, diploma or degree","Architecture, engineering, and related trades","Median wages, salaries and commissions ($)",0.0
2021,Manitoba,"No certificate, diploma or degree","Architecture, engineering, and related trades","Average wages, salaries and commissions ($)",0.0
2021,Manitoba,"No certificate, diploma or degree","Agriculture, natural resources and conservation",Median employment income ($),0.0
2021,Manitoba,"No certificate, diploma or degree","Agriculture, natural resources and conservation",Average employment income ($),0.0
2021,Manitoba,"No certificate, diploma or degree","Agriculture, natural resources and conservation","Median wages, salaries and commissions ($)",0.0
2021,Manitoba,"No certificate, diploma or degree","Agriculture, natural resources and conservation","Average wages, salaries and commissions ($)",0.0
2021,Manitoba,"No certificate, diploma or degree",Health and related fields,Median employment income ($),0.0
2021,Manitoba,"No certificate, diploma or degree",Health and related fields,Average employment income ($),0.0
2021,Manitoba,"No certificate, diploma or degree",Health and related fields,"Median wages, salaries and commissions ($)",0.0
2021,Manitoba,"No certificate, diploma or degree",Health and related fields,"Average wages, salaries and commissions ($)",0.0
2021,Manitoba,"No certificate, diploma or degree","Personal, protective and transportation services",Median employment income ($),0.0
2021,Manitoba,"No certificate, diploma or degree","Personal, protective and transportation services",Average employment income ($),0.0
2021,Manitoba,"No certificate, diploma or degree","Personal, protective and transportation services","Median wages, salaries and commissions ($)",0.0
2021,Manitoba,"No certificate, diploma or degree","Personal, protective and transportation services","Average wages, salaries and commissions ($)",0.0
2021,Manitoba,"No certificate, diploma or degree",Other,Median employment income ($),0.0
2021,Manitoba,"No certificate, diploma or degree",Other,Average employment income ($),0.0
2021,Manitoba,"No certificate, diploma or degree",Other,"Median wages, salaries and commissions ($)",0.0
2021,Manitoba,"No certificate, diploma or degree",Other,"Average wages, salaries and commissions ($)",0.0
2021,Manitoba,High (secondary) school diploma or equivalency certificate,Total - Major field of study - Classification of Instructional Programs (CIP) 2021,Total - Employment income statistics,326720.0
2021,Manitoba,High (secondary) school diploma or equivalency certificate,Total - Major field of study - Classification of Instructional Programs (CIP) 2021,Median employment income ($),27200.0
2021,Manitoba,High (secondary) school diploma or equivalency certificate,Total - Major field of study - Classification of Instructional Programs (CIP) 2021,Average employment income ($),35760.0
2021,Manitoba,High (secondary) school diploma or equivalency certificate,Total - Major field of study - Classification of Instructional Programs (CIP) 2021,"Median wages, salaries and commissions ($)",28600.0
2021,Manitoba,High (secondary) school diploma or equivalency certificate,Total - Major field of study - Classification of Instructional Programs (CIP) 2021,"Average wages, salaries and commissions ($)",36680.0
2021,Manitoba,High (secondary) school diploma or equivalency certificate,"No postsecondary certificate, diploma or degree",Total - Employment income statistics,326720.0
2021,Manitoba,High (secondary) school diploma or equivalency certificate,"No postsecondary certificate, diploma or degree",Median employment income ($),27200.0
2021,Manitoba,High (secondary) school diploma or equivalency certificate,"No postsecondary certificate, diploma or degree",Average employment income ($),35760.0
2021,Manitoba,High (secondary) school diploma or equivalency certificate,"No postsecondary certificate, diploma or degree","Median wages, salaries and commissions ($)",28600.0
2021,Manitoba,High (secondary) school diploma or equivalency certificate,"No postsecondary certificate, diploma or degree","Average wages, salaries and commissions ($)",36680.0
2021,Manitoba,High (secondary) school diploma or equivalency certificate,Education,Median employment income ($),0.0
2021,Manitoba,High (secondary) school diploma or equivalency certificate,Education,Average employment income ($),0.0
2021,Manitoba,High (secondary) school diploma or equivalency certificate,Education,"Median wages, salaries and commissions ($)",0.0
2021,Manitoba,High (secondary) school diploma or equivalency certificate,Education,"Average wages, salaries and commissions ($)",0.0
2021,Manitoba,High (secondary) school diploma or equivalency certificate,"Visual and performing arts, and communications technologies",Median employment income ($),0.0
2021,Manitoba,High (secondary) school diploma or equivalency certificate,"Visual and performing arts, and communications technologies",Average employment income ($),0.0
2021,Manitoba,High (secondary) school diploma or equivalency certificate,"Visual and performing arts, and communications technologies","Median wages, salaries and commissions ($)",0.0
2021,Manitoba,High (secondary) school diploma or equivalency certificate,"Visual and performing arts, and communications technologies","Average wages, salaries and commissions ($)",0.0
2021,Manitoba,High (secondary) school diploma or equivalency certificate,Humanities,Median employment income ($),0.0
2021,Manitoba,High (secondary) school diploma or equivalency certificate,Humanities,Average employment income ($),0.0
2021,Manitoba,High (secondary) school diploma or equivalency certificate,Humanities,"Median wages, salaries and commissions ($)",0.0
2021,Manitoba,High (secondary) school diploma or equivalency certificate,Humanities,"Average wages, salaries and commissions ($)",0.0
2021,Manitoba,High (secondary) school diploma or equivalency certificate,Social and behavioural sciences and law,Median employment income ($),0.0
2021,Manitoba,High (secondary) school diploma or equivalency certificate,Social and behavioural sciences and law,Average employment income ($),0.0
2021,Manitoba,High (secondary) school diploma or equivalency certificate,Social and behavioural sciences and law,"Median wages, salaries and commissions ($)",0.0
2021,Manitoba,High (secondary) school diploma or equivalency certificate,Social and behavioural sciences and law,"Average wages, salaries and commissions ($)",0.0
2021,Manitoba,High (secondary) school diploma or equivalency certificate,"Business, management and public administration",Median employment income ($),0.0
2021,Manitoba,High (secondary) school diploma or equivalency certificate,"Business, management and public administration",Average employment income ($),0.0
2021,Manitoba,High (secondary) school diploma or equivalency certificate,"Business, management and public administration","Median wages, salaries and commissions ($)",0.0
2021,Manitoba,High (secondary) school diploma or equivalency certificate,"Business, management and public administration","Average wages, salaries and commissions ($)",0.0
2021,Manitoba,High (secondary) school diploma or equivalency certificate,Physical and life sciences and technologies,Median employment income ($),0.0
2021,Manitoba,High (secondary) school diploma or equivalency certificate,Physical and life sciences and technologies,Average employment income ($),0.0
2021,Manitoba,High (secondary) school diploma or equivalency certificate,Physical and life sciences and technologies,"Median wages, salaries and commissions ($)",0.0
2021,Manitoba,High (secondary) school diploma or equivalency certificate,Physical and life sciences and technologies,"Average wages, salaries and commissions ($)",0.0
2021,Manitoba,High (secondary) school diploma or equivalency certificate,"Mathematics, computer and information sciences",Median employment income ($),0.0
2021,Manitoba,High (secondary) school diploma or equivalency certificate,"Mathematics, computer and information sciences",Average employment income ($),0.0
2021,Manitoba,High (secondary) school diploma or equivalency certificate,"Mathematics, computer and information sciences","Median wages, salaries and commissions ($)",0.0
2021,Manitoba,High (secondary) school diploma or equivalency certificate,"Mathematics, computer and information sciences","Average wages, salaries and commissions ($)",0.0
2021,Manitoba,High (secondary) school diploma or equivalency certificate,"Architecture, engineering, and related trades",Median employment income ($),0.0
2021,Manitoba,High (secondary) school diploma or equivalency certificate,"Architecture, engineering, and related trades",Average employment income ($),0.0
2021,Manitoba,High (secondary) school diploma or equivalency certificate,"Architecture, engineering, and related trades","Median wages, salaries and commissions ($)",0.0
2021,Manitoba,High (secondary) school diploma or equivalency certificate,"Architecture, engineering, and related trades","Average wages, salaries and commissions ($)",0.0
2021,Manitoba,High (secondary) school diploma or equivalency certificate,"Agriculture, natural resources and conservation",Median employment income ($),0.0
2021,Manitoba,High (secondary) school diploma or equivalency certificate,"Agriculture, natural resources and conservation",Average employment income ($),0.0
2021,Manitoba,High (secondary) school diploma or equivalency certificate,"Agriculture, natural resources and conservation","Median wages, salaries and commissions ($)",0.0
2021,Manitoba,High (secondary) school diploma or equivalency certificate,"Agriculture, natural resources and conservation","Average wages, salaries and commissions ($)",0.0
2021,Manitoba,High (secondary) school diploma or equivalency certificate,Health and related fields,Median employment income ($),0.0
2021,Manitoba,High (secondary) school diploma or equivalency certificate,Health and related fields,Average employment income ($),0.0
2021,Manitoba,High (secondary) school diploma or equivalency certificate,Health and related fields,"Median wages, salaries and commissions ($)",0.0
2021,Manitoba,High (secondary) school diploma or equivalency certificate,Health and related fields,"Average wages, salaries and commissions ($)",0.0
2021,Manitoba,High (secondary) school diploma or equivalency certificate,"Personal, protective and transportation services",Median employment income ($),0.0
2021,Manitoba,High (secondary) school diploma or equivalency certificate,"Personal, protective and transportation services",Average employment income ($),0.0
2021,Manitoba,High (secondary) school diploma or equivalency certificate,"Personal, protective and transportation services","Median wages, salaries and commissions ($)",0.0
2021,Manitoba,High (secondary) school diploma or equivalency certificate,"Personal, protective and transportation services","Average wages, salaries and commissions ($)",0.0
2021,Manitoba,High (secondary) school diploma or equivalency certificate,Other,Median employment income ($),0.0
2021,Manitoba,High (secondary) school diploma or equivalency certificate,Other,Average employment income ($),0.0
2021,Manitoba,High (secondary) school diploma or equivalency certificate,Other,"Median wages, salaries and commissions ($)",0.0
2021,Manitoba,High (secondary) school diploma or equivalency certificate,Other,"Average wages, salaries and commissions ($)",0.0
2021,Manitoba,"Postsecondary certificate, diploma or degree",Total - Major field of study - Classification of Instructional Programs (CIP) 2021,Total - Employment income statistics,531845.0
2021,Manitoba,"Postsecondary certificate, diploma or degree",Total - Major field of study - Classification of Instructional Programs (CIP) 2021,Median employment income ($),45200.0
2021,Manitoba,"Postsecondary certificate, diploma or degree",Total - Major field of study - Classification of Instructional Programs (CIP) 2021,Average employment income ($),54800.0
2021,Manitoba,"Postsecondary certificate, diploma or degree",Total - Major field of study - Classification of Instructional Programs (CIP) 2021,"Median wages, salaries and commissions ($)",46800.0
2021,Manitoba,"Postsecondary certificate, diploma or degree",Total - Major field of study - Classification of Instructional Programs (CIP) 2021,"Average wages, salaries and commissions ($)",55900.0
2021,Manitoba,"Postsecondary certificate, diploma or degree","No postsecondary certificate, diploma or degree",Median employment income ($),0.0
2021,Manitoba,"Postsecondary certificate, diploma or degree","No postsecondary certificate, diploma or degree",Average employment income ($),0.0
2021,Manitoba,"Postsecondary certificate, diploma or degree","No postsecondary certificate, diploma or degree","Median wages, salaries and commissions ($)",0.0
2021,Manitoba,"Postsecondary certificate, diploma or degree","No postsecondary certificate, diploma or degree","Average wages, salaries and commissions ($)",0.0
2021,Manitoba,"Postsecondary certificate, diploma or degree",Education,Total - Employment income statistics,46430.0
2021,Manitoba,"Postsecondary certificate, diploma or degree",Education,Median employment income ($),54800.0
2021,Manitoba,"Postsecondary certificate, diploma or degree",Education,Average employment income ($),54750.0
2021,Manitoba,"Postsecondary certificate, diploma or degree",Education,"Median wages, salaries and commissions ($)",58800.0
2021,Manitoba,"Postsecondary certificate, diploma or degree",Education,"Average wages, salaries and commissions ($)",56800.0
2021,Manitoba,"Postsecondary certificate, diploma or degree","Visual and performing arts, and communications technologies",Total - Employment income statistics,13225.0
2021,Manitoba,"Postsecondary certificate, diploma or degree","Visual and performing arts, and communications technologies",Median employment income ($),29600.0
2021,Manitoba,"Postsecondary certificate, diploma or degree","Visual and performing arts, and communications technologies",Average employment income ($),37640.0
2021,Manitoba,"Postsecondary certificate, diploma or degree","Visual and performing arts, and communications technologies","Median wages, salaries and commissions ($)",32000.0
2021,Manitoba,"Postsecondary certificate, diploma or degree","Visual and performing arts, and communications technologies","Average wages, salaries and commissions ($)",40040.0
2021,Manitoba,"Postsecondary certificate, diploma or degree",Humanities,Total - Employment income statistics,26255.0
2021,Manitoba,"Postsecondary certificate, diploma or degree",Humanities,Median employment income ($),34000.0
2021,Manitoba,"Postsecondary certificate, diploma or degree",Humanities,Average employment income ($),43400.0
2021,Manitoba,"Postsecondary certificate, diploma or degree",Humanities,"Median wages, salaries and commissions ($)",36400.0
2021,Manitoba,"Postsecondary certificate, diploma or degree",Humanities,"Average wages, salaries and commissions ($)",44680.0
2021,Manitoba,"Postsecondary certificate, diploma or degree",Social and behavioural sciences and law,Total - Employment income statistics,53520.0
2021,Manitoba,"Postsecondary certificate, diploma or degree",Social and behavioural sciences and law,Median employment income ($),42000.0
2021,Manitoba,"Postsecondary certificate, diploma or degree",Social and behavioural sciences and law,Average employment income ($),53850.0
2021,Manitoba,"Postsecondary certificate, diploma or degree",Social and behavioural sciences and law,"Median wages, salaries and commissions ($)",43200.0
2021,Manitoba,"Postsecondary certificate, diploma or degree",Social and behavioural sciences and law,"Average wages, salaries and commissions ($)",53550.0
2021,Manitoba,"Postsecondary certificate, diploma or degree","Business, management and public administration",Total - Employment income statistics,109380.0
2021,Manitoba,"Postsecondary certificate, diploma or degree","Business, management and public administration",Median employment income ($),45200.0
2021,Manitoba,"Postsecondary certificate, diploma or degree","Business, management and public administration",Average employment income ($),58300.0
2021,Manitoba,"Postsecondary certificate, diploma or degree","Business, management and public administration","Median wages, salaries and commissions ($)",46800.0
2021,Manitoba,"Postsecondary certificate, diploma or degree","Business, management and public administration","Average wages, salaries and commissions ($)",59000.0
2021,Manitoba,"Postsecondary certificate, diploma or degree",Physical and life sciences and technologies,Total - Employment income statistics,18690.0
2021,Manitoba,"Postsecondary certificate, diploma or degree",Physical and life sciences and technologies,Median employment income ($),43600.0
2021,Manitoba,"Postsecondary certificate, diploma or degree",Physical and life sciences and technologies,Average employment income ($),54550.0
2021,Manitoba,"Postsecondary certificate, diploma or degree",Physical and life sciences and technologies,"Median wages, salaries and commissions ($)",45200.0
2021,Manitoba,"Postsecondary certificate, diploma or degree",Physical and life sciences and technologies,"Average wages, salaries and commissions ($)",55150.0
2021,Manitoba,"Postsecondary certificate, diploma or degree","Mathematics, computer and information sciences",Total - Employment income statistics,23785.0
2021,Manitoba,"Postsecondary certificate, diploma or degree","Mathematics, computer and information sciences",Median employment income ($),46800.0
2021,Manitoba,"Postsecondary certificate, diploma or degree","Mathematics, computer and information sciences",Average employment income ($),54900.0
2021,Manitoba,"Postsecondary certificate, diploma or degree","Mathematics, computer and information sciences","Median wages, salaries and commissions ($)",47600.0
2021,Manitoba,"Postsecondary certificate, diploma or degree","Mathematics, computer and information sciences","Average wages, salaries and commissions ($)",55650.0
2021,Manitoba,"Postsecondary certificate, diploma or degree","Architecture, engineering, and related trades",Total - Employment income statistics,101830.0
2021,Manitoba,"Postsecondary certificate, diploma or degree","Architecture, engineering, and related trades",Median employment income ($),53600.0
2021,Manitoba,"Postsecondary certificate, diploma or degree","Architecture, engineering, and related trades",Average employment income ($),59100.0
2021,Manitoba,"Postsecondary certificate, diploma or degree","Architecture, engineering, and related trades","Median wages, salaries and commissions ($)",56400.0
2021,Manitoba,"Postsecondary certificate, diploma or degree","Architecture, engineering, and related trades","Average wages, salaries and commissions ($)",61550.0
2021,Manitoba,"Postsecondary certificate, diploma or degree","Agriculture, natural resources and conservation",Total - Employment income statistics,17715.0
2021,Manitoba,"Postsecondary certificate, diploma or degree","Agriculture, natural resources and conservation",Median employment income ($),48400.0
2021,Manitoba,"Postsecondary certificate, diploma or degree","Agriculture, natural resources and conservation",Average employment income ($),57200.0
2021,Manitoba,"Postsecondary certificate, diploma or degree","Agriculture, natural resources and conservation","Median wages, salaries and commissions ($)",51200.0
2021,Manitoba,"Postsecondary certificate, diploma or degree","Agriculture, natural resources and conservation","Average wages, salaries and commissions ($)",60900.0
2021,Manitoba,"Postsecondary certificate, diploma or degree",Health and related fields,Total - Employment income statistics,92705.0
2021,Manitoba,"Postsecondary certificate, diploma or degree",Health and related fields,Median employment income ($),44400.0
2021,Manitoba,"Postsecondary certificate, diploma or degree",Health and related fields,Average employment income ($),55600.0
2021,Manitoba,"Postsecondary certificate, diploma or degree",Health and related fields,"Median wages, salaries and commissions ($)",44400.0
2021,Manitoba,"Postsecondary certificate, diploma or degree",Health and related fields,"Average wages, salaries and commissions ($)",54650.0
2021,Manitoba,"Postsecondary certificate, diploma or degree","Personal, protective and transportation services",Total - Employment income statistics,28215.0
2021,Manitoba,"Postsecondary certificate, diploma or degree","Personal, protective and transportation services",Median employment income ($),30200.0
2021,Manitoba,"Postsecondary certificate, diploma or degree","Personal, protective and transportation services",Average employment income ($),41200.0
2021,Manitoba,"Postsecondary certificate, diploma or degree","Personal, protective and transportation services","Median wages, salaries and commissions ($)",34000.0
2021,Manitoba,"Postsecondary certificate, diploma or degree","Personal, protective and transportation services","Average wages, salaries and commissions ($)",43680.0
2021,Manitoba,"Postsecondary certificate, diploma or degree",Other,Total - Employment income statistics,85.0
2021,Manitoba,"Postsecondary certificate, diploma or degree",Other,Median employment income ($),44000.0
2021,Manitoba,"Postsecondary certificate, diploma or degree",Other,Average employment income ($),46000.0
2021,Manitoba,"Postsecondary certificate, diploma or degree",Other,"Median wages, salaries and commissions ($)",57200.0
2021,Manitoba,"Postsecondary certificate, diploma or degree",Other,"Average wages, salaries and commissions ($)",54000.0
2021,Saskatchewan,"Total - Highest certificate, diploma or degree",Total - Major field of study - Classification of Instructional Programs (CIP) 2021,Total - Employment income statistics,882760.0
2021,Saskatchewan,"Total - Highest certificate, diploma or degree",Total - Major field of study - Classification of Instructional Programs (CIP) 2021,Median employment income ($),37200.0
2021,Saskatchewan,"Total - Highest certificate, diploma or degree",Total - Major field of study - Classification of Instructional Programs (CIP) 2021,Average employment income ($),47360.0
2021,Saskatchewan,"Total - Highest certificate, diploma or degree",Total - Major field of study - Classification of Instructional Programs (CIP) 2021,"Median wages, salaries and commissions ($)",40400.0
2021,Saskatchewan,"Total - Highest certificate, diploma or degree",Total - Major field of study - Classification of Instructional Programs (CIP) 2021,"Average wages, salaries and commissions ($)",49760.0
2021,Saskatchewan,"Total - Highest certificate, diploma or degree","No postsecondary certificate, diploma or degree",Total - Employment income statistics,444165.0
2021,Saskatchewan,"Total - Highest certificate, diploma or degree","No postsecondary certificate, diploma or degree",Median employment income ($),24400.0
2021,Saskatchewan,"Total - Highest certificate, diploma or degree","No postsecondary certificate, diploma or degree",Average employment income ($),34320.0
2021,Saskatchewan,"Total - Highest certificate, diploma or degree","No postsecondary certificate, diploma or degree","Median wages, salaries and commissions ($)",26800.0
2021,Saskatchewan,"Total - Highest certificate, diploma or degree","No postsecondary certificate, diploma or degree","Average wages, salaries and commissions ($)",36240.0
2021,Saskatchewan,"Total - Highest certificate, diploma or degree",Education,Total - Employment income statistics,41860.0
2021,Saskatchewan,"Total - Highest certificate, diploma or degree",Education,Median employment income ($),53200.0
2021,Saskatchewan,"Total - Highest certificate, diploma or degree",Education,Average employment income ($),53750.0
2021,Saskatchewan,"Total - Highest certificate, diploma or degree",Education,"Median wages, salaries and commissions ($)",58400.0
2021,Saskatchewan,"Total - Highest certificate, diploma or degree",Education,"Average wages, salaries and commissions ($)",56400.0
2021,Saskatchewan,"Total - Highest certificate, diploma or degree","Visual and performing arts, and communications technologies",Total - Employment income statistics,8250.0
2021,Saskatchewan,"Total - Highest certificate, diploma or degree","Visual and performing arts, and communications technologies",Median employment income ($),31000.0
2021,Saskatchewan,"Total - Highest certificate, diploma or degree","Visual and performing arts, and communications technologies",Average employment income ($),37520.0
2021,Saskatchewan,"Total - Highest certificate, diploma or degree","Visual and performing arts, and communications technologies","Median wages, salaries and commissions ($)",34000.0
2021,Saskatchewan,"Total - Highest certificate, diploma or degree","Visual and performing arts, and communications technologies","Average wages, salaries and commissions ($)",39440.0
2021,Saskatchewan,"Total - Highest certificate, diploma or degree",Humanities,Total - Employment income statistics,16710.0
2021,Saskatchewan,"Total - Highest certificate, diploma or degree",Humanities,Median employment income ($),35200.0
2021,Saskatchewan,"Total - Highest certificate, diploma or degree",Humanities,Average employment income ($),44160.0
2021,Saskatchewan,"Total - Highest certificate, diploma or degree",Humanities,"Median wages, salaries and commissions ($)",38000.0
2021,Saskatchewan,"Total - Highest certificate, diploma or degree",Humanities,"Average wages, salaries and commissions ($)",46000.0
2021,Saskatchewan,"Total - Highest certificate, diploma or degree",Social and behavioural sciences and law,Total - Employment income statistics,33205.0
2021,Saskatchewan,"Total - Highest certificate, diploma or degree",Social and behavioural sciences and law,Median employment income ($),44400.0
2021,Saskatchewan,"Total - Highest certificate, diploma or degree",Social and behavioural sciences and law,Average employment income ($),57150.0
2021,Saskatchewan,"Total - Highest certificate, diploma or degree",Social and behavioural sciences and law,"Median wages, salaries and commissions ($)",46400.0
2021,Saskatchewan,"Total - Highest certificate, diploma or degree",Social and behavioural sciences and law,"Average wages, salaries and commissions ($)",58200.0
2021,Saskatchewan,"Total - Highest certificate, diploma or degree","Business, management and public administration",Total - Employment income statistics,92215.0
2021,Saskatchewan,"Total - Highest certificate, diploma or degree","Business, management and public administration",Median employment income ($),48000.0
2021,Saskatchewan,"Total - Highest certificate, diploma or degree","Business, management and public administration",Average employment income ($),58000.0
2021,Saskatchewan,"Total - Highest certificate, diploma or degree","Business, management and public administration","Median wages, salaries and commissions ($)",50000.0
2021,Saskatchewan,"Total - Highest certificate, diploma or degree","Business, management and public administration","Average wages, salaries and commissions ($)",59700.0
2021,Saskatchewan,"Total - Highest certificate, diploma or degree",Physical and life sciences and technologies,Total - Employment income statistics,13010.0
2021,Saskatchewan,"Total - Highest certificate, diploma or degree",Physical and life sciences and technologies,Median employment income ($),49600.0
2021,Saskatchewan,"Total - Highest certificate, diploma or degree",Physical and life sciences and technologies,Average employment income ($),59800.0
2021,Saskatchewan,"Total - Highest certificate, diploma or degree",Physical and life sciences and technologies,"Median wages, salaries and commissions ($)",52800.0
